attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,65,78,0.8333,9,8,77.261,77.019,0.6170000000001892,-0.24199999999999022,0.0,200.0,186.0,189.0,265.0,255.0,279.0,276.0,-200.0,-3.0,10.0,3.0,False,False,HARD,HARD,64,65,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,21.9,42.0,60.0,False,0.9,False,False,-0.2920000000000016,-0.030999999999998806,0.08099999999999952,2,False,Williams,RB,False,79.91699999999946,9.019000000000233,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,65,78,0.8333,12,11,78.73,78.633,0.6750000000010914,-0.09700000000000841,201.0,0.0,184.0,184.0,264.0,257.0,273.0,277.0,201.0,0.0,7.0,-4.0,False,False,HARD,MEDIUM,65,65,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,21.9,42.0,60.0,False,0.9,False,False,-0.09299999999999997,0.12100000000000222,-0.125,1,True,RB,Aston Martin,False,14.063000000000102,0.4499999999989086,4,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,65,78,0.8333,13,12,78.642,78.73,0.4499999999989086,0.08800000000000807,191.0,201.0,183.0,184.0,270.0,264.0,281.0,273.0,-10.0,-1.0,6.0,8.0,False,False,HARD,HARD,51,65,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,21.9,42.0,60.0,False,0.9,False,False,0.030000000000001137,-0.1840000000000046,0.24199999999999733,2,False,Kick Sauber,RB,False,0.6750000000010914,0.40500000000065484,4,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
STR,BOT,False,2024,Monaco Grand Prix,8,2024-05-26,65,78,0.8333,14,13,78.732,78.642,0.40500000000065484,-0.09000000000000341,196.0,191.0,187.0,183.0,270.0,270.0,282.0,281.0,5.0,4.0,0.0,1.0,False,False,SOFT,HARD,17,51,-34,4,3,True,False,False,MONACO,1,technical,True,0,low-speed,13,17,21.9,42.0,60.0,False,0.9,False,False,-0.0799999999999983,0.1460000000000008,-0.1559999999999988,1,True,Aston Martin,Kick Sauber,False,0.4499999999989086,13.265999999999622,4,closing,degraded,0.21052631578947367,0.9230769230769231,4.0,8.0,-4.0,0.8,-0.25,-6.2,2.0,-0.8648243884198706,0.27297776769798077
SAR,ZHO,False,2024,Monaco Grand Prix,8,2024-05-26,65,78,0.8333,16,15,79.869,79.719,0.22299999999995634,-0.15000000000000568,198.0,196.0,179.0,180.0,267.0,257.0,285.0,277.0,2.0,-1.0,10.0,8.0,False,False,MEDIUM,HARD,8,64,-56,3,2,True,True,False,MONACO,1,technical,True,0,low-speed,15,18,21.9,42.0,60.0,False,0.9,False,True,-0.12300000000000111,-0.01300000000000523,-0.013999999999999346,-1,True,Williams,Kick Sauber,False,13.265999999999622,99.0,2,closing,mid,0.12195121951219512,0.7560975609756098,9.0,8.0,1.0,3.25,2.6,-4.0,-2.0,-0.18764302690772658,-0.27297776769798077
NOR,SAI,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,4,3,76.214,75.409,0.5879999999997381,-0.8049999999999926,205.0,211.0,193.0,197.0,261.0,260.0,281.0,282.0,-6.0,-4.0,1.0,-1.0,False,False,HARD,HARD,66,65,1,2,2,False,True,False,MONACO,1,technical,True,0,low-speed,4,3,21.9,41.7,59.0,False,1.2,False,False,-0.4269999999999996,-0.607999999999997,0.23000000000000043,2,False,McLaren,Ferrari,False,3.8070000000006985,15.368000000000393,2,closing,cliff,0.16666666666666666,0.9210526315789473,4.5,2.0,2.5,0.6,0.6,1.8,-3.4,0.3050525883838361,0.1071750780918336
VER,RUS,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,6,5,76.121,75.848,0.683999999999287,-0.27299999999999613,202.0,205.0,191.0,194.0,266.0,260.0,281.0,279.0,-3.0,-3.0,6.0,2.0,False,False,HARD,MEDIUM,15,65,-50,3,2,False,True,False,MONACO,1,technical,True,0,low-speed,6,5,21.9,41.7,59.0,False,1.2,False,False,0.012999999999998124,-0.11700000000000443,-0.16900000000000048,0,True,Red Bull Racing,Mercedes,False,15.368000000000393,2.5830000000005384,2,closing,mid,0.42857142857142855,0.8958333333333334,1.5,4.0,-2.5,0.2,-1.2,4.0,1.6,0.17182951159950904,0.06344264387573446
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,9,8,78.003,78.197,0.8590000000003783,0.19400000000000261,200.0,198.0,184.0,178.0,258.0,254.0,279.0,276.0,2.0,6.0,4.0,3.0,False,False,HARD,HARD,65,66,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,21.9,41.7,59.0,False,1.2,False,False,-0.4610000000000021,-0.06800000000000495,0.722999999999999,2,False,Williams,RB,False,81.74599999999919,10.978000000000975,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,12,11,78.248,78.637,0.772000000000844,0.3889999999999958,202.0,204.0,185.0,183.0,267.0,258.0,280.0,277.0,-2.0,2.0,9.0,3.0,False,False,HARD,MEDIUM,66,66,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,21.9,41.7,59.0,False,1.2,False,False,0.04200000000000159,0.2469999999999999,0.10000000000000142,1,True,RB,Aston Martin,False,13.475999999998749,0.36199999999917054,4,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,13,12,78.383,78.248,0.36199999999917054,-0.1349999999999909,192.0,202.0,182.0,185.0,269.0,267.0,281.0,280.0,-10.0,-3.0,2.0,1.0,False,False,HARD,HARD,52,66,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,21.9,41.7,59.0,False,1.2,False,False,-0.07600000000000051,-0.05099999999999483,-0.007999999999999119,-1,False,Kick Sauber,RB,False,0.772000000000844,0.49500000000080036,4,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
STR,BOT,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,14,13,78.748,78.383,0.49500000000080036,-0.3650000000000091,199.0,192.0,189.0,182.0,271.0,269.0,281.0,281.0,7.0,7.0,2.0,0.0,False,False,SOFT,HARD,18,52,-34,4,3,True,False,False,MONACO,1,technical,True,0,low-speed,13,17,21.9,41.7,59.0,False,1.2,False,False,-0.10000000000000142,-0.018000000000000682,-0.2469999999999999,-1,True,Aston Martin,Kick Sauber,False,0.36199999999917054,14.252999999998792,4,closing,degraded,0.21052631578947367,0.9230769230769231,4.0,8.0,-4.0,0.8,-0.25,-6.2,2.0,-0.8648243884198706,0.27297776769798077
SAR,ZHO,False,2024,Monaco Grand Prix,8,2024-05-26,66,78,0.8462,16,15,80.799,79.749,0.37300000000141154,-1.0500000000000114,192.0,198.0,178.0,184.0,215.0,256.0,288.0,277.0,-6.0,-6.0,-41.0,11.0,False,False,MEDIUM,HARD,9,65,-56,3,2,True,True,False,MONACO,1,technical,True,0,low-speed,15,18,21.9,41.7,59.0,False,1.2,True,True,0.010999999999999233,-0.12299999999999756,-0.9379999999999988,0,True,Williams,Kick Sauber,False,14.252999999998792,99.0,2,closing,mid,0.12195121951219512,0.7560975609756098,9.0,8.0,1.0,3.25,2.6,-4.0,-2.0,-0.18764302690772658,-0.27297776769798077
VER,RUS,False,2024,Monaco Grand Prix,8,2024-05-26,67,78,0.859,6,5,76.276,76.157,0.9570000000003347,-0.11899999999999977,194.0,204.0,194.0,192.0,259.0,260.0,281.0,279.0,-10.0,2.0,-1.0,2.0,False,False,HARD,MEDIUM,16,66,-50,3,2,False,True,False,MONACO,1,technical,True,0,low-speed,6,5,22.0,41.7,59.0,False,1.7,False,False,0.12399999999999878,-0.22300000000000608,-0.019999999999999574,0,True,Red Bull Racing,Mercedes,False,15.002000000000407,1.8040000000000873,2,closing,degraded,0.42857142857142855,0.8958333333333334,1.5,4.0,-2.5,0.2,-1.2,4.0,1.6,0.17182951159950904,0.06344264387573446
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,67,78,0.859,9,8,77.874,78.148,0.6650000000008731,0.2740000000000009,197.0,196.0,183.0,180.0,268.0,256.0,280.0,275.0,1.0,3.0,12.0,5.0,False,False,HARD,HARD,66,67,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,22.0,41.7,59.0,False,1.7,False,False,-0.19299999999999784,0.1980000000000004,0.26899999999999835,2,False,Williams,RB,False,84.60099999999875,11.700999999999112,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,67,78,0.859,12,11,78.219,78.126,0.3829999999998108,-0.09299999999998931,199.0,205.0,189.0,186.0,266.0,258.0,274.0,277.0,-6.0,3.0,8.0,-3.0,False,False,HARD,MEDIUM,67,67,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,22.0,41.7,59.0,False,1.7,False,False,-0.2029999999999994,-0.09900000000000375,0.20899999999999963,2,True,RB,Aston Martin,False,13.387000000000626,0.4969999999993888,4,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,67,78,0.859,13,12,78.467,78.219,0.4969999999993888,-0.24800000000000466,189.0,199.0,185.0,189.0,268.0,266.0,280.0,274.0,-10.0,-4.0,2.0,6.0,False,False,HARD,HARD,53,67,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,22.0,41.7,59.0,False,1.7,False,False,-0.0400000000000027,-0.12199999999999989,-0.08599999999999852,-1,False,Kick Sauber,RB,False,0.3829999999998108,0.8600000000005821,4,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
STR,BOT,False,2024,Monaco Grand Prix,8,2024-05-26,67,78,0.859,14,13,78.636,78.467,0.8600000000005821,-0.16899999999999693,196.0,189.0,186.0,185.0,270.0,268.0,281.0,280.0,7.0,1.0,2.0,1.0,False,False,SOFT,HARD,19,53,-34,4,3,True,False,False,MONACO,1,technical,True,0,low-speed,13,17,22.0,41.7,59.0,False,1.7,False,False,-0.029999999999997584,0.09499999999999886,-0.23400000000000176,1,True,Aston Martin,Kick Sauber,False,0.4969999999993888,15.254000000000815,4,closing,degraded,0.21052631578947367,0.9230769230769231,4.0,8.0,-4.0,0.8,-0.25,-6.2,2.0,-0.8648243884198706,0.27297776769798077
NOR,SAI,False,2024,Monaco Grand Prix,8,2024-05-26,68,78,0.8718,4,3,76.172,75.595,0.6610000000000582,-0.5769999999999982,205.0,207.0,189.0,194.0,261.0,261.0,282.0,282.0,-2.0,-5.0,0.0,0.0,False,False,HARD,HARD,68,67,1,2,2,False,True,False,MONACO,1,technical,True,0,low-speed,4,3,22.0,41.6,60.0,False,1.0,False,False,-0.3309999999999995,-0.24600000000000222,0.0,-1,False,McLaren,Ferrari,False,2.826999999999316,15.043999999999869,2,closing,cliff,0.16666666666666666,0.9210526315789473,4.5,2.0,2.5,0.6,0.6,1.8,-3.4,0.3050525883838361,0.1071750780918336
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,68,78,0.8718,9,8,78.385,78.209,0.39099999999962165,-0.17600000000000193,198.0,197.0,183.0,181.0,264.0,255.0,281.0,276.0,1.0,2.0,9.0,5.0,False,False,HARD,HARD,67,68,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,22.0,41.6,60.0,False,1.0,False,False,-0.2289999999999992,0.05600000000000449,-0.0030000000000001137,1,False,Williams,RB,False,86.63200000000143,12.450999999999112,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,68,78,0.8718,12,11,78.116,77.939,0.47599999999874854,-0.1770000000000067,202.0,206.0,191.0,187.0,265.0,258.0,275.0,277.0,-4.0,4.0,7.0,-2.0,False,False,HARD,MEDIUM,68,68,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,22.0,41.6,60.0,False,1.0,False,False,-0.16000000000000014,-0.15200000000000102,0.134999999999998,2,True,RB,Aston Martin,False,12.889000000001033,0.7450000000008004,3,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,68,78,0.8718,13,12,78.052,78.116,0.7450000000008004,0.06399999999999295,194.0,202.0,187.0,191.0,269.0,265.0,280.0,275.0,-8.0,-4.0,4.0,5.0,False,False,HARD,HARD,54,68,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,22.0,41.6,60.0,False,1.0,False,False,0.054999999999999716,-0.09300000000000352,0.10200000000000031,2,False,Kick Sauber,RB,False,0.47599999999874854,1.029000000000451,3,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,69,78,0.8846,9,8,79.921,80.032,0.5670000000009168,0.11099999999999,177.0,192.0,181.0,178.0,267.0,257.0,280.0,273.0,-15.0,3.0,10.0,7.0,False,False,HARD,HARD,68,69,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,21.7,41.1,61.0,False,0.8,False,False,-0.07900000000000063,0.25500000000000256,-0.06500000000000128,1,False,Williams,RB,False,89.0049999999992,12.610999999998967,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,69,78,0.8846,12,11,78.386,78.713,0.6530000000002474,0.3269999999999982,0.0,0.0,189.0,187.0,267.0,258.0,279.0,277.0,0.0,2.0,9.0,2.0,False,False,HARD,MEDIUM,69,69,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,21.7,41.1,61.0,False,0.8,False,False,-0.11400000000000077,-0.11899999999999977,0.5600000000000023,2,True,RB,Aston Martin,False,12.283000000001266,0.6809999999986758,3,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,69,78,0.8846,13,12,78.088,78.386,0.6809999999986758,0.2980000000000018,197.0,0.0,183.0,189.0,268.0,267.0,282.0,279.0,197.0,-6.0,1.0,3.0,False,False,HARD,HARD,55,69,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,21.7,41.1,61.0,False,0.8,False,False,0.01699999999999946,0.19500000000000028,0.08599999999999852,1,False,Kick Sauber,RB,False,0.6530000000002474,1.0339999999996508,3,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
SAI,PIA,False,2024,Monaco Grand Prix,8,2024-05-26,70,78,0.8974,3,2,77.117,77.27,0.6679999999996653,0.1529999999999916,204.0,206.0,192.0,193.0,267.0,260.0,282.0,278.0,-2.0,-1.0,7.0,4.0,False,False,HARD,HARD,69,70,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,3,2,21.8,41.6,60.0,False,0.8,False,False,-0.38000000000000256,0.26899999999999835,0.26399999999999935,1,False,Ferrari,McLaren,False,3.879000000000815,1.3340000000007421,2,closing,cliff,0.058823529411764705,0.86,2.0,4.5,-2.5,0.6,0.6,-3.4,-1.8,0.1071750780918336,-0.3050525883838361
VER,RUS,False,2024,Monaco Grand Prix,8,2024-05-26,70,78,0.8974,6,5,75.449,75.251,0.6929999999993015,-0.1979999999999933,202.0,209.0,198.0,196.0,269.0,261.0,283.0,281.0,-7.0,2.0,8.0,2.0,False,False,HARD,MEDIUM,19,69,-50,3,2,False,True,False,MONACO,1,technical,True,0,low-speed,6,5,21.8,41.6,60.0,False,0.8,False,False,0.008000000000002672,-0.2530000000000001,0.0470000000000006,2,True,Red Bull Racing,Mercedes,False,14.358000000000175,1.7119999999995343,2,closing,degraded,0.42857142857142855,0.8958333333333334,1.5,4.0,-2.5,0.2,-1.2,4.0,1.6,0.17182951159950904,0.06344264387573446
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,70,78,0.8974,9,8,79.37,79.347,0.45600000000013097,-0.023000000000010346,190.0,187.0,178.0,181.0,267.0,255.0,280.0,273.0,3.0,-3.0,12.0,7.0,False,False,HARD,HARD,69,70,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,21.8,41.6,60.0,False,0.8,False,False,-0.15399999999999991,0.02400000000000091,0.10699999999999932,2,False,Williams,RB,False,93.38900000000103,11.052999999999884,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,70,78,0.8974,12,11,78.706,78.473,0.32599999999911233,-0.2330000000000041,201.0,0.0,190.0,187.0,264.0,257.0,279.0,277.0,201.0,3.0,7.0,2.0,False,False,HARD,MEDIUM,70,70,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,21.8,41.6,60.0,False,0.8,False,False,-0.18900000000000006,0.09399999999999409,-0.13799999999999812,1,True,RB,Aston Martin,False,12.63299999999981,0.3829999999998108,3,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,70,78,0.8974,13,12,78.778,78.706,0.3829999999998108,-0.07200000000000273,193.0,201.0,183.0,190.0,269.0,264.0,281.0,279.0,-8.0,-7.0,5.0,2.0,False,False,HARD,HARD,56,70,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,21.8,41.6,60.0,False,0.8,False,False,-0.09499999999999886,-0.17999999999999972,0.2029999999999994,2,False,Kick Sauber,RB,False,0.32599999999911233,1.2210000000013679,3,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
SAI,PIA,False,2024,Monaco Grand Prix,8,2024-05-26,71,78,0.9103,3,2,77.214,77.184,0.5149999999994179,-0.030000000000001137,202.0,202.0,192.0,195.0,269.0,260.0,285.0,278.0,0.0,-3.0,9.0,7.0,False,False,HARD,HARD,70,71,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,3,2,21.8,41.6,60.0,False,1.0,False,False,-0.07199999999999918,-0.09500000000000597,0.13700000000000045,2,False,Ferrari,McLaren,False,5.382000000001426,1.430000000000291,2,closing,cliff,0.058823529411764705,0.86,2.0,4.5,-2.5,0.6,0.6,-3.4,-1.8,0.1071750780918336,-0.3050525883838361
VER,RUS,False,2024,Monaco Grand Prix,8,2024-05-26,71,78,0.9103,6,5,75.659,75.827,0.8909999999996217,0.16799999999999216,204.0,206.0,194.0,193.0,268.0,262.0,284.0,282.0,-2.0,1.0,6.0,2.0,False,False,HARD,MEDIUM,20,70,-50,3,2,False,True,False,MONACO,1,technical,True,0,low-speed,6,5,21.8,41.6,60.0,False,1.0,False,False,0.09299999999999997,-0.05100000000000193,0.12600000000000122,2,True,Red Bull Racing,Mercedes,False,12.39600000000064,1.90099999999984,2,closing,degraded,0.42857142857142855,0.8958333333333334,1.5,4.0,-2.5,0.2,-1.2,4.0,1.6,0.17182951159950904,0.06344264387573446
ALB,TSU,False,2024,Monaco Grand Prix,8,2024-05-26,71,78,0.9103,9,8,78.957,78.258,0.4789999999993597,-0.6989999999999981,197.0,188.0,184.0,194.0,259.0,255.0,279.0,274.0,9.0,-10.0,4.0,5.0,False,False,HARD,HARD,70,71,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,9,8,21.8,41.6,60.0,False,1.0,False,False,-0.06300000000000239,-0.5009999999999977,-0.134999999999998,-1,False,Williams,RB,False,97.09799999999996,9.481999999999971,2,closing,cliff,0.08108108108108109,0.9473684210526315,9.0,6.5,2.5,-1.25,-0.2,4.0,4.25,0.18764302690772658,0.4526576556210493
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,71,78,0.9103,12,11,78.108,78.133,0.558999999999287,0.024999999999991473,203.0,0.0,191.0,183.0,266.0,258.0,279.0,277.0,203.0,8.0,8.0,2.0,False,False,HARD,MEDIUM,71,71,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,21.8,41.6,60.0,False,1.0,False,False,-0.15899999999999892,0.11999999999999744,0.06400000000000006,1,True,RB,Aston Martin,False,13.307000000000698,0.45499999999992724,4,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,71,78,0.9103,13,12,78.104,78.108,0.45499999999992724,0.0040000000000048885,194.0,203.0,183.0,191.0,270.0,266.0,281.0,279.0,-9.0,-8.0,4.0,2.0,False,False,HARD,HARD,57,71,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,21.8,41.6,60.0,False,1.0,False,False,-0.12100000000000222,-0.1039999999999992,0.2289999999999992,2,False,Kick Sauber,RB,False,0.558999999999287,1.0,4,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
SAI,PIA,False,2024,Monaco Grand Prix,8,2024-05-26,72,78,0.9231,3,2,76.785,76.652,0.5450000000000728,-0.13299999999999557,0.0,205.0,194.0,195.0,268.0,260.0,283.0,278.0,-205.0,-1.0,8.0,5.0,False,False,HARD,HARD,71,72,-1,2,2,True,False,False,MONACO,1,technical,True,0,low-speed,3,2,21.6,41.0,61.0,False,0.7,False,False,-0.16799999999999926,-0.03999999999999915,0.07499999999999929,2,False,Ferrari,McLaren,False,7.404000000000451,0.8250000000007276,3,closing,cliff,0.058823529411764705,0.86,2.0,4.5,-2.5,0.6,0.6,-3.4,-1.8,0.1071750780918336,-0.3050525883838361
NOR,SAI,False,2024,Monaco Grand Prix,8,2024-05-26,72,78,0.9231,4,3,76.801,76.785,0.8250000000007276,-0.016000000000005343,0.0,0.0,194.0,194.0,269.0,268.0,283.0,283.0,0.0,0.0,1.0,0.0,False,False,HARD,HARD,72,71,1,2,2,False,True,False,MONACO,1,technical,True,0,low-speed,4,3,21.6,41.0,61.0,False,0.7,False,False,0.028999999999999915,0.022999999999996135,-0.06799999999999784,0,False,McLaren,Ferrari,False,0.5450000000000728,11.613999999999578,3,closing,cliff,0.16666666666666666,0.9210526315789473,4.5,2.0,2.5,0.6,0.6,1.8,-3.4,0.3050525883838361,0.1071750780918336
VER,RUS,False,2024,Monaco Grand Prix,8,2024-05-26,72,78,0.9231,6,5,75.733,75.839,0.7229999999999563,0.10599999999999454,205.0,207.0,193.0,195.0,268.0,260.0,284.0,282.0,-2.0,-2.0,8.0,2.0,False,False,HARD,MEDIUM,21,71,-50,3,2,False,True,False,MONACO,1,technical,True,0,low-speed,6,5,21.6,41.0,61.0,False,0.7,False,False,0.047999999999998266,-0.046999999999997044,0.10500000000000043,2,True,Red Bull Racing,Mercedes,False,11.613999999999578,1.8850000000002183,2,closing,degraded,0.42857142857142855,0.8958333333333334,1.5,4.0,-2.5,0.2,-1.2,4.0,1.6,0.17182951159950904,0.06344264387573446
RIC,ALO,False,2024,Monaco Grand Prix,8,2024-05-26,72,78,0.9231,12,11,78.068,78.081,0.5339999999996508,0.01300000000000523,204.0,208.0,188.0,189.0,266.0,258.0,273.0,277.0,-4.0,-1.0,8.0,-4.0,False,False,HARD,MEDIUM,72,72,0,2,2,False,False,False,MONACO,1,technical,True,0,low-speed,12,14,21.6,41.0,61.0,False,0.7,False,False,-0.2010000000000005,0.03900000000000148,0.17499999999999716,2,True,RB,Aston Martin,False,13.299999999999272,0.4510000000009313,3,closing,cliff,0.057692307692307696,0.9107142857142857,6.5,4.0,2.5,0.3333333333333333,1.0,-5.0,6.2,-0.48205779521402786,0.8648243884198706
BOT,RIC,False,2024,Monaco Grand Prix,8,2024-05-26,72,78,0.9231,13,12,78.347,78.068,0.4510000000009313,-0.27899999999999636,198.0,204.0,182.0,188.0,268.0,266.0,281.0,273.0,-6.0,-6.0,2.0,8.0,False,False,HARD,HARD,58,72,-14,3,2,False,False,False,MONACO,1,technical,True,0,low-speed,17,12,21.6,41.0,61.0,False,0.7,False,False,-0.10799999999999699,0.0009999999999976694,-0.17199999999999704,1,False,Kick Sauber,RB,False,0.5339999999996508,1.359999999998763,3,closing,cliff,0.14285714285714285,0.8947368421052632,8.0,6.5,1.5,-0.25,0.3333333333333333,2.0,-5.0,0.27297776769798077,-0.48205779521402786
