attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
ALO,PER,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,2,1,96.033,94.557,0.6300000000001091,-1.475999999999999,283.0,285.0,297.0,298.0,291.0,292.0,297.0,306.0,-2.0,-1.0,-1.0,-9.0,False,False,HARD,HARD,4,3,1,2,2,False,True,False,JEDDAH,1,mixed,False,0,medium-speed,2,1,26.0,31.1,58.0,False,1.5,False,False,-1.031000000000006,-0.09199999999999875,-0.35300000000000153,-1,False,Aston Martin,Red Bull Racing,False,99.0,0.2179999999998472,19,middle,fresh,0.11363636363636363,0.8421052631578947,10.0,10.0,0.0,1.25,0.5,-2.0,-1.75,0.013455258511690715,-0.9894268939393918
RUS,ALO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,3,2,96.802,96.033,0.2179999999998472,-0.7690000000000055,284.0,283.0,298.0,297.0,293.0,291.0,311.0,297.0,1.0,1.0,2.0,14.0,False,False,HARD,HARD,3,4,-1,2,2,True,False,False,JEDDAH,1,mixed,False,0,medium-speed,3,2,26.0,31.1,58.0,False,1.5,False,False,-0.7679999999999936,-0.120000000000001,0.11899999999999977,2,False,Mercedes,Aston Martin,False,0.6300000000001091,0.3040000000000873,19,middle,fresh,0.2222222222222222,0.9782608695652174,10.0,10.0,0.0,-0.25,1.25,0.25,-2.0,-1.0466218030872447,0.013455258511690715
VER,RUS,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,4,3,96.946,96.802,0.3040000000000873,-0.14399999999999125,289.0,284.0,303.0,298.0,299.0,293.0,318.0,311.0,5.0,5.0,6.0,7.0,False,False,HARD,HARD,3,3,0,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,15,3,26.0,31.1,58.0,False,1.5,True,True,-0.08100000000000307,0.021000000000000796,-0.08399999999999963,1,False,Red Bull Racing,Mercedes,False,0.2179999999998472,0.34400000000005093,19,middle,fresh,0.08,0.9736842105263158,10.0,10.0,0.0,0.0,-0.25,1.75,0.25,0.9894268939393918,-1.0466218030872447
SAI,VER,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,5,4,97.37,96.946,0.34400000000005093,-0.4240000000000066,284.0,289.0,297.0,303.0,293.0,299.0,307.0,318.0,-5.0,-6.0,-6.0,-11.0,False,False,HARD,HARD,6,3,3,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,4,15,26.0,31.1,58.0,False,1.5,False,False,-0.20900000000000318,-0.1490000000000009,-0.06599999999999895,-1,False,Ferrari,Red Bull Racing,False,0.3040000000000873,0.28099999999994907,19,middle,mid,0.26666666666666666,1.0,10.0,10.0,0.0,-0.75,0.0,-1.75,1.75,-0.6166725441225545,0.9894268939393918
HAM,SAI,True,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,6,5,97.234,97.37,0.28099999999994907,0.1360000000000099,287.0,284.0,293.0,297.0,302.0,293.0,310.0,307.0,3.0,-4.0,9.0,3.0,False,False,MEDIUM,HARD,3,6,-3,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,7,4,26.0,31.1,58.0,False,1.5,True,True,-0.13100000000000023,0.14500000000000313,0.12199999999999989,1,True,Mercedes,Ferrari,False,0.34400000000005093,0.4539999999997235,19,middle,fresh,0.17647058823529413,0.9473684210526315,10.0,10.0,0.0,-2.75,-0.75,-0.25,-1.75,1.0466218030872447,-0.6166725441225545
LEC,HAM,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,7,6,98.031,97.234,0.4539999999997235,-0.7970000000000113,283.0,287.0,298.0,293.0,293.0,302.0,305.0,310.0,-4.0,5.0,-9.0,-5.0,False,False,HARD,MEDIUM,5,3,2,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,12,7,26.0,31.1,58.0,False,1.5,False,False,-0.15099999999999625,-0.34299999999999997,-0.3030000000000008,-1,True,Ferrari,Mercedes,False,0.28099999999994907,0.8249999999998181,19,middle,fresh,0.1,0.8333333333333334,10.0,10.0,0.0,-0.25,-2.75,1.75,-0.25,0.6166725441225545,1.0466218030872447
TSU,LEC,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,8,7,98.152,98.031,0.8249999999998181,-0.12099999999999511,281.0,283.0,299.0,298.0,292.0,293.0,311.0,305.0,-2.0,1.0,-1.0,6.0,False,False,HARD,HARD,4,5,-1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,16,12,26.0,31.1,58.0,False,1.5,False,False,0.09700000000000131,-0.19400000000000261,-0.02400000000000091,0,False,AlphaTauri,Ferrari,False,0.4539999999997235,0.35599999999976717,19,middle,fresh,0.10714285714285714,0.9473684210526315,10.0,10.0,0.0,-0.25,-0.25,1.75,1.75,0.13571556894194003,0.6166725441225545
OCO,TSU,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,9,8,98.033,98.152,0.35599999999976717,0.11899999999999977,276.0,281.0,301.0,299.0,297.0,292.0,311.0,311.0,-5.0,2.0,5.0,0.0,False,False,HARD,HARD,5,4,1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,6,16,26.0,31.1,58.0,False,1.5,False,True,0.10799999999999699,0.15700000000000003,-0.14599999999999724,1,False,Alpine,AlphaTauri,False,0.8249999999998181,0.2580000000007203,19,middle,fresh,0.03571428571428571,0.9807692307692307,10.0,10.0,0.0,1.5,-0.25,2.0,1.75,-0.013455258511690715,0.13571556894194003
GAS,OCO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,10,9,98.374,98.033,0.2580000000007203,-0.340999999999994,281.0,276.0,302.0,301.0,294.0,297.0,301.0,311.0,5.0,1.0,-3.0,-10.0,False,False,HARD,HARD,7,5,2,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,9,6,26.0,31.1,58.0,False,1.5,False,False,-0.29999999999999716,-0.007999999999999119,-0.03300000000000125,-1,False,Alpine,Alpine,True,0.35599999999976717,0.238999999999578,19,middle,mid,0.04,0.9137931034482759,10.0,10.0,0.0,0.0,1.5,-1.75,2.0,-0.13571556894194003,-0.013455258511690715
MAG,GAS,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,11,10,98.649,98.374,0.238999999999578,-0.2750000000000057,286.0,281.0,302.0,302.0,295.0,294.0,314.0,301.0,5.0,0.0,1.0,13.0,False,False,HARD,HARD,13,7,6,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,13,9,26.0,31.1,58.0,False,1.5,False,False,-0.1460000000000008,-0.13799999999999812,0.009000000000000341,2,False,Haas F1 Team,Alpine,False,0.2580000000007203,0.5290000000004511,19,middle,mid,0.12195121951219512,0.896551724137931,10.0,10.0,0.0,-2.0,0.0,-2.0,-1.75,1.5965177277837235,-0.13571556894194003
HUL,MAG,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,12,11,98.42,98.649,0.5290000000004511,0.2289999999999992,283.0,286.0,304.0,302.0,299.0,295.0,313.0,314.0,-3.0,2.0,4.0,-1.0,False,False,HARD,HARD,10,13,-3,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,10,13,26.0,31.1,58.0,False,1.5,False,False,0.11200000000000188,0.06999999999999673,0.0470000000000006,0,False,Haas F1 Team,Haas F1 Team,True,0.238999999999578,0.02900000000045111,19,middle,mid,0.5,0.9032258064516129,10.0,10.0,0.0,0.0,-2.0,0.0,-2.0,0.0,1.5965177277837235
ALB,HUL,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,13,12,99.011,98.42,0.02900000000045111,-0.590999999999994,291.0,283.0,311.0,304.0,299.0,299.0,313.0,313.0,8.0,7.0,0.0,0.0,False,False,HARD,HARD,4,10,-6,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,17,10,26.0,31.1,58.0,False,1.5,False,False,-0.257000000000005,-0.06699999999999662,-0.26699999999999946,-1,False,Williams,Haas F1 Team,False,0.5290000000004511,0.7539999999999054,19,middle,fresh,0.06896551724137931,0.5,10.0,10.0,0.0,1.25,0.0,2.0,0.0,2.2084795711233234,0.0
SAR,ALB,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,14,13,98.699,99.011,0.7539999999999054,0.3119999999999976,289.0,291.0,308.0,311.0,300.0,299.0,316.0,313.0,-2.0,-3.0,1.0,3.0,False,False,MEDIUM,HARD,3,4,-1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,20,17,26.0,31.1,58.0,False,1.5,False,False,0.3680000000000021,0.013999999999999346,-0.07000000000000028,0,True,Williams,Williams,True,0.02900000000045111,0.15300000000024738,19,middle,fresh,0.5,0.8611111111111112,10.0,10.0,0.0,0.0,1.25,0.0,2.0,0.0,2.2084795711233234
DEV,SAR,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,15,14,99.388,98.699,0.15300000000024738,-0.6890000000000072,284.0,289.0,301.0,308.0,293.0,300.0,306.0,316.0,-5.0,-7.0,-7.0,-10.0,False,False,HARD,MEDIUM,4,3,1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,18,20,26.0,31.1,58.0,False,1.5,False,False,-0.6049999999999969,-0.1620000000000026,0.0779999999999994,2,True,AlphaTauri,Williams,False,0.7539999999999054,0.6739999999999782,19,middle,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZHO,DEV,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,16,15,98.769,99.388,0.6739999999999782,0.6189999999999998,286.0,284.0,287.0,301.0,293.0,293.0,318.0,306.0,2.0,-14.0,0.0,12.0,False,False,MEDIUM,HARD,3,4,-1,3,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,11,18,26.0,31.1,58.0,False,1.5,True,True,0.36999999999999744,0.1680000000000028,0.08099999999999952,0,True,Alfa Romeo,AlphaTauri,False,0.15300000000024738,0.12999999999919964,19,middle,fresh,0.09523809523809523,0.5,10.0,10.0,0.0,-0.5,0.0,-0.5,0.0,0.673169277360067,0.0
PIA,ZHO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,17,16,99.663,98.769,0.12999999999919964,-0.8939999999999912,283.0,286.0,301.0,287.0,294.0,293.0,302.0,318.0,-3.0,14.0,1.0,-16.0,False,False,HARD,MEDIUM,20,3,17,2,3,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,8,11,26.0,31.1,58.0,False,1.5,False,False,-0.5700000000000003,-0.2740000000000009,-0.05000000000000071,-1,True,McLaren,Alfa Romeo,False,0.6739999999999782,0.6559999999999491,19,middle,degraded,0.5,0.967741935483871,10.0,10.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.673169277360067
BOT,PIA,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,18,17,99.065,99.663,0.6559999999999491,0.597999999999999,289.0,283.0,305.0,301.0,304.0,294.0,318.0,302.0,6.0,4.0,10.0,16.0,False,False,MEDIUM,HARD,4,20,-16,3,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,14,8,26.0,31.1,58.0,False,1.5,False,False,0.5140000000000029,0.01899999999999835,0.06500000000000128,0,True,Alfa Romeo,McLaren,False,0.12999999999919964,0.38099999999940337,19,middle,fresh,0.07317073170731707,0.5,10.0,10.0,0.0,-1.25,0.0,0.5,0.0,-0.673169277360067,0.0
NOR,BOT,True,2023,Saudi Arabian Grand Prix,2,2023-03-19,21,50,0.42,19,18,99.3,99.065,0.38099999999940337,-0.23499999999999943,284.0,289.0,293.0,305.0,297.0,304.0,317.0,318.0,-5.0,-12.0,-7.0,-1.0,False,False,MEDIUM,MEDIUM,2,4,-2,3,3,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,19,14,26.0,31.1,58.0,False,1.5,True,True,-0.17800000000000438,0.10800000000000054,-0.16499999999999915,1,False,McLaren,Alfa Romeo,False,0.6559999999999491,99.0,19,middle,fresh,0.06896551724137931,0.9523809523809523,10.0,10.0,0.0,0.75,-1.25,3.75,0.5,0.15540453565154877,-0.673169277360067
RUS,ALO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,3,2,95.07,94.738,0.98700000000008,-0.33199999999999363,286.0,284.0,297.0,297.0,293.0,292.0,312.0,304.0,2.0,0.0,1.0,8.0,False,False,HARD,HARD,4,5,-1,2,2,True,False,False,JEDDAH,1,mixed,False,0,medium-speed,3,2,26.0,31.1,58.0,False,1.5,False,False,-0.21399999999999864,-0.13700000000000045,0.01899999999999835,2,False,Mercedes,Aston Martin,False,2.105999999999767,0.44800000000032014,5,middle,fresh,0.2222222222222222,0.9782608695652174,10.0,10.0,0.0,-0.25,1.25,0.25,-2.0,-1.0466218030872447,0.013455258511690715
VER,RUS,True,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,4,3,94.973,95.07,0.44800000000032014,0.0969999999999942,288.0,286.0,307.0,297.0,301.0,293.0,319.0,312.0,2.0,10.0,8.0,7.0,False,False,HARD,HARD,4,4,0,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,15,3,26.0,31.1,58.0,False,1.5,True,True,-0.07500000000000284,0.09499999999999886,0.07700000000000173,1,False,Red Bull Racing,Mercedes,False,0.98700000000008,0.9129999999995562,5,middle,fresh,0.08,0.9736842105263158,10.0,10.0,0.0,0.0,-0.25,1.75,0.25,0.9894268939393918,-1.0466218030872447
HAM,VER,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,5,4,95.182,94.973,0.9129999999995562,-0.20900000000000318,285.0,288.0,305.0,307.0,295.0,301.0,302.0,319.0,-3.0,-2.0,-6.0,-17.0,False,False,MEDIUM,HARD,4,4,0,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,7,15,26.0,31.1,58.0,False,1.5,False,False,0.008000000000002672,-0.08999999999999986,-0.12700000000000244,0,True,Mercedes,Red Bull Racing,False,0.44800000000032014,0.14499999999952706,5,middle,fresh,0.17647058823529413,1.0,10.0,10.0,0.0,-2.75,0.0,-0.25,1.75,1.0466218030872447,0.9894268939393918
SAI,HAM,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,6,5,96.313,95.182,0.14499999999952706,-1.1310000000000002,286.0,285.0,301.0,305.0,295.0,295.0,310.0,302.0,1.0,-4.0,0.0,8.0,False,False,HARD,MEDIUM,7,4,3,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,4,7,26.0,31.1,58.0,False,1.5,False,False,-1.0720000000000027,-0.09399999999999764,0.03500000000000014,2,True,Ferrari,Mercedes,False,0.9129999999995562,1.3959999999997308,5,middle,mid,0.26666666666666666,0.8333333333333334,10.0,10.0,0.0,-0.75,-2.75,-1.75,-0.25,-0.6166725441225545,1.0466218030872447
TSU,LEC,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,8,7,96.197,95.7,0.9459999999999127,-0.4969999999999999,283.0,288.0,298.0,303.0,292.0,296.0,308.0,311.0,-5.0,-5.0,-4.0,-3.0,False,False,HARD,HARD,5,6,-1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,16,12,26.0,31.1,58.0,False,1.5,False,False,-0.134999999999998,-0.3009999999999984,-0.06099999999999994,-1,False,AlphaTauri,Ferrari,False,1.3959999999997308,0.23700000000008004,13,middle,fresh,0.10714285714285714,0.9473684210526315,10.0,10.0,0.0,-0.25,-0.25,1.75,1.75,0.13571556894194003,0.6166725441225545
OCO,TSU,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,9,8,96.558,96.197,0.23700000000008004,-0.3610000000000042,280.0,283.0,302.0,298.0,294.0,292.0,303.0,308.0,-3.0,4.0,2.0,-5.0,False,False,HARD,HARD,6,5,1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,6,16,26.0,31.1,58.0,False,1.5,True,True,-0.2220000000000013,-0.008000000000002672,-0.13100000000000023,-1,False,Alpine,AlphaTauri,False,0.9459999999999127,0.5990000000001601,13,middle,mid,0.03571428571428571,0.9807692307692307,10.0,10.0,0.0,1.5,-0.25,2.0,1.75,-0.013455258511690715,0.13571556894194003
GAS,OCO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,10,9,96.576,96.558,0.5990000000001601,-0.01799999999998647,279.0,280.0,299.0,302.0,294.0,294.0,300.0,303.0,-1.0,-3.0,0.0,-3.0,False,False,HARD,HARD,8,6,2,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,9,6,26.0,31.1,58.0,False,1.5,False,False,-0.036000000000001364,-0.11499999999999844,0.13299999999999912,2,False,Alpine,Alpine,True,0.23700000000008004,0.5140000000001237,13,middle,mid,0.04,0.9137931034482759,10.0,10.0,0.0,0.0,1.5,-1.75,2.0,-0.13571556894194003,-0.013455258511690715
MAG,GAS,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,11,10,96.88,96.576,0.5140000000001237,-0.30400000000000205,282.0,279.0,301.0,299.0,295.0,294.0,308.0,300.0,3.0,2.0,1.0,8.0,False,False,HARD,HARD,14,8,6,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,13,9,26.0,31.1,58.0,False,1.5,False,False,0.0379999999999967,-0.13299999999999912,-0.20899999999999963,0,False,Haas F1 Team,Alpine,False,0.5990000000001601,0.3000000000001819,13,middle,mid,0.12195121951219512,0.896551724137931,10.0,10.0,0.0,-2.0,0.0,-2.0,-1.75,1.5965177277837235,-0.13571556894194003
HUL,MAG,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,12,11,96.951,96.88,0.3000000000001819,-0.07099999999999795,286.0,282.0,307.0,301.0,299.0,295.0,315.0,308.0,4.0,6.0,4.0,7.0,False,False,HARD,HARD,11,14,-3,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,10,13,26.0,31.1,58.0,False,1.5,False,False,-0.38400000000000034,0.2519999999999989,0.06099999999999994,1,False,Haas F1 Team,Haas F1 Team,True,0.5140000000001237,0.5619999999998981,13,middle,mid,0.5,0.9032258064516129,10.0,10.0,0.0,0.0,-2.0,0.0,-2.0,0.0,1.5965177277837235
ALB,HUL,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,13,12,96.964,96.951,0.5619999999998981,-0.01300000000000523,0.0,286.0,308.0,307.0,299.0,299.0,310.0,315.0,-286.0,1.0,0.0,-5.0,False,False,HARD,HARD,5,11,-6,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,17,10,26.0,31.1,58.0,False,1.5,False,False,0.1980000000000004,0.04200000000000159,-0.2530000000000001,0,False,Williams,Haas F1 Team,False,0.3000000000001819,0.4420000000000073,13,middle,fresh,0.06896551724137931,0.5,10.0,10.0,0.0,1.25,0.0,2.0,0.0,2.2084795711233234,0.0
SAR,ALB,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,14,13,97.11,96.964,0.4420000000000073,-0.1460000000000008,288.0,0.0,310.0,308.0,299.0,299.0,309.0,310.0,288.0,2.0,0.0,-1.0,False,False,MEDIUM,HARD,4,5,-1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,20,17,26.0,31.1,58.0,False,1.5,False,False,-0.18099999999999739,-0.09700000000000131,0.13200000000000145,2,True,Williams,Williams,True,0.5619999999998981,0.5360000000000582,13,middle,fresh,0.5,0.8611111111111112,10.0,10.0,0.0,0.0,1.25,0.0,2.0,0.0,2.2084795711233234
DEV,SAR,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,15,14,97.424,97.11,0.5360000000000582,-0.31400000000000716,285.0,288.0,301.0,310.0,292.0,299.0,302.0,309.0,-3.0,-9.0,-7.0,-7.0,False,False,HARD,MEDIUM,5,4,1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,18,20,26.0,31.1,58.0,False,1.5,False,False,-0.14999999999999858,-0.09799999999999898,-0.06599999999999895,-1,True,AlphaTauri,Williams,False,0.4420000000000073,0.054999999999381544,13,middle,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZHO,DEV,True,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,16,15,97.391,97.424,0.054999999999381544,0.03300000000000125,287.0,285.0,305.0,301.0,299.0,292.0,319.0,302.0,2.0,4.0,7.0,17.0,False,False,MEDIUM,HARD,4,5,-1,3,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,11,18,26.0,31.1,58.0,False,1.5,True,True,-0.33200000000000074,0.10799999999999699,0.2569999999999979,2,True,Alfa Romeo,AlphaTauri,False,0.5360000000000582,0.7640000000001237,13,middle,fresh,0.09523809523809523,0.5,10.0,10.0,0.0,-0.5,0.0,-0.5,0.0,0.673169277360067,0.0
PIA,ZHO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,17,16,97.626,97.391,0.7640000000001237,-0.23499999999999943,285.0,287.0,302.0,305.0,293.0,299.0,300.0,319.0,-2.0,-3.0,-6.0,-19.0,False,False,HARD,MEDIUM,21,4,17,2,3,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,8,11,26.0,31.1,58.0,False,1.5,False,False,0.23199999999999932,-0.31099999999999994,-0.1559999999999988,0,True,McLaren,Alfa Romeo,False,0.054999999999381544,0.6739999999999782,13,middle,degraded,0.5,0.967741935483871,10.0,10.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.673169277360067
NOR,PIA,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,18,17,97.7,97.626,0.6739999999999782,-0.07399999999999807,285.0,285.0,304.0,302.0,294.0,293.0,315.0,300.0,0.0,2.0,1.0,15.0,False,False,MEDIUM,HARD,3,21,-18,3,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,19,8,26.0,31.1,58.0,False,1.5,False,True,-0.10600000000000165,-0.12199999999999989,0.15399999999999991,2,True,McLaren,McLaren,True,0.7640000000001237,0.6159999999999854,13,middle,fresh,0.06896551724137931,0.5,10.0,10.0,0.0,0.75,0.0,3.75,0.0,0.15540453565154877,0.0
BOT,NOR,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,22,50,0.44,19,18,98.366,97.7,0.6159999999999854,-0.6659999999999968,279.0,285.0,298.0,304.0,302.0,294.0,305.0,315.0,-6.0,-6.0,8.0,-10.0,False,False,MEDIUM,MEDIUM,5,3,2,3,3,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,14,19,26.0,31.1,58.0,False,1.5,False,False,-0.20599999999999596,0.0020000000000024443,-0.46199999999999974,1,False,Alfa Romeo,McLaren,False,0.6739999999999782,99.0,13,middle,fresh,0.07317073170731707,0.9024390243902439,10.0,10.0,0.0,-1.25,0.75,0.5,3.75,-0.673169277360067,0.15540453565154877
RUS,VER,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,23,50,0.46,4,3,94.958,94.115,0.3510000000005675,-0.8430000000000035,0.0,289.0,307.0,318.0,299.0,297.0,296.0,334.0,-289.0,-11.0,2.0,-38.0,False,False,HARD,HARD,5,5,0,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,3,15,26.0,31.0,57.0,False,0.8,False,False,0.2020000000000053,-0.2510000000000012,-0.7940000000000005,0,False,Mercedes,Red Bull Racing,False,1.6700000000000728,1.4729999999999563,2,middle,fresh,0.2222222222222222,1.0,10.0,10.0,0.0,-0.25,0.0,0.25,1.75,-1.0466218030872447,0.9894268939393918
SAI,HAM,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,23,50,0.46,6,5,95.041,94.715,0.9860000000007858,-0.3259999999999934,283.0,286.0,300.0,307.0,293.0,295.0,307.0,309.0,-3.0,-7.0,-2.0,-2.0,False,False,HARD,MEDIUM,8,5,3,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,4,7,26.0,31.0,57.0,False,0.8,False,False,-0.0020000000000024443,-0.23600000000000065,-0.08800000000000097,-1,True,Ferrari,Mercedes,False,1.4729999999999563,0.782999999999447,3,middle,mid,0.26666666666666666,0.8333333333333334,10.0,10.0,0.0,-0.75,-2.75,-1.75,-0.25,-0.6166725441225545,1.0466218030872447
LEC,SAI,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,23,50,0.46,7,6,94.853,95.041,0.782999999999447,0.1880000000000024,286.0,283.0,316.0,300.0,306.0,293.0,329.0,307.0,3.0,16.0,13.0,22.0,False,False,HARD,HARD,7,8,-1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,12,4,26.0,31.0,57.0,False,0.8,False,False,-0.2560000000000002,0.18299999999999983,0.2610000000000028,2,False,Ferrari,Ferrari,True,0.9860000000007858,1.443000000000211,3,middle,mid,0.1,0.9473684210526315,10.0,10.0,0.0,-0.25,-0.75,1.75,-1.75,0.6166725441225545,-0.6166725441225545
OCO,TSU,True,2023,Saudi Arabian Grand Prix,2,2023-03-19,23,50,0.46,9,8,95.212,95.717,0.5979999999999563,0.5049999999999955,284.0,282.0,319.0,300.0,309.0,291.0,316.0,309.0,2.0,19.0,18.0,7.0,False,False,HARD,HARD,7,6,1,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,6,16,26.0,31.0,57.0,False,0.8,True,True,0.02499999999999858,0.2220000000000013,0.2579999999999991,2,False,Alpine,AlphaTauri,False,1.443000000000211,0.6170000000001892,9,middle,mid,0.03571428571428571,0.9807692307692307,10.0,10.0,0.0,1.5,-0.25,2.0,1.75,-0.013455258511690715,0.13571556894194003
GAS,OCO,False,2023,Saudi Arabian Grand Prix,2,2023-03-19,23,50,0.46,10,9,95.918,95.212,0.6170000000001892,-0.7060000000000031,280.0,284.0,315.0,319.0,294.0,309.0,318.0,316.0,-4.0,-4.0,-15.0,2.0,False,False,HARD,HARD,9,7,2,2,2,True,True,False,JEDDAH,1,mixed,False,0,medium-speed,9,6,26.0,31.0,57.0,False,0.8,False,False,-0.24800000000000466,-0.21699999999999875,-0.24099999999999966,-1,False,Alpine,Alpine,True,0.5979999999999563,0.818000000000211,9,middle,mid,0.04,0.9137931034482759,10.0,10.0,0.0,0.0,1.5,-1.75,2.0,-0.13571556894194003,-0.013455258511690715
