year,race_name,round_number,event_format,lap_number,overtaker,overtaken,overtaker_prev_pos,overtaker_next_pos,overtaken_prev_pos,overtaken_next_pos,position_gain,consecutive_before,consecutive_after,pit_related,accurate_timing,safety_car,yellow_flag,lap1_or_restart_like
2024,Bahrain Grand Prix,1,conventional,20,GAS,HUL,19,18,17,19,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,21,RIC,OCO,16,15,15,16,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,27,MAG,STR,13,12,12,13,1,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,28,ALB,STR,14,13,13,18,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,28,BOT,STR,17,16,13,18,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,28,GAS,STR,18,17,13,18,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,28,OCO,STR,16,15,13,18,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,28,RIC,STR,15,14,13,18,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,28,TSU,ZHO,11,10,10,11,1,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,29,ALB,ZHO,13,12,11,17,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,29,BOT,ZHO,16,15,11,17,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,29,GAS,ZHO,17,16,11,17,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,29,MAG,ZHO,12,11,11,17,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,29,OCO,ZHO,15,14,11,17,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,29,RIC,ZHO,14,13,11,17,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,30,GAS,BOT,16,15,15,16,1,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,GAS,OCO,15,16,14,18,-1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,HUL,BOT,19,17,16,19,2,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,HUL,OCO,19,17,14,18,2,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,LEC,RUS,5,4,4,5,1,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,STR,BOT,18,15,16,19,3,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,STR,GAS,18,15,15,16,3,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,STR,OCO,18,15,14,18,3,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,ZHO,BOT,17,14,16,19,3,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,ZHO,GAS,17,14,15,16,3,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,31,ZHO,OCO,17,14,14,18,3,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,ALB,MAG,12,11,11,13,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,ALO,RUS,9,8,5,9,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,HAM,RUS,8,7,5,9,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,HUL,GAS,17,16,16,18,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,NOR,RUS,6,5,5,9,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,OCO,GAS,18,17,16,18,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,PIA,RUS,7,6,5,9,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,32,RIC,MAG,13,12,11,13,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,33,HUL,MAG,16,15,13,16,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,33,STR,MAG,15,13,13,16,2,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,33,STR,ZHO,15,13,14,14,2,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,33,ZHO,MAG,14,14,13,16,0,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,34,ALO,HAM,8,7,7,9,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,34,ALO,NOR,8,7,5,8,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,34,PIA,NOR,6,5,5,8,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,34,RUS,ALO,9,6,8,7,3,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,34,RUS,HAM,9,6,7,9,3,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,34,RUS,NOR,9,6,5,8,3,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,ALB,TSU,11,10,10,15,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,ALO,LEC,7,5,4,6,2,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,ALO,PIA,7,5,5,9,2,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,HAM,PIA,9,8,5,9,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,HUL,TSU,15,14,10,15,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,NOR,PIA,8,7,5,9,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,RIC,TSU,12,11,10,15,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,RUS,LEC,6,4,4,6,2,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,RUS,PIA,6,4,5,9,2,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,STR,TSU,13,12,10,15,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,35,ZHO,TSU,14,13,10,15,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,HUL,RIC,14,13,11,16,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,LEC,ALO,6,5,5,7,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,MAG,RIC,16,14,11,16,2,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,MAG,TSU,16,14,15,15,2,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,NOR,ALO,7,6,5,7,1,False,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,STR,RIC,12,11,11,16,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,TSU,RIC,15,15,11,16,0,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,36,ZHO,RIC,13,12,11,16,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,37,HUL,ALB,13,12,10,16,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,37,MAG,ALB,14,13,10,16,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,37,RIC,ALB,16,15,10,16,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,37,STR,ALB,11,10,10,16,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,37,TSU,ALB,15,14,10,16,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,37,ZHO,ALB,12,11,10,16,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,38,MAG,HUL,13,12,12,14,1,True,False,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,38,TSU,HUL,14,13,12,14,1,False,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,39,HAM,ALO,8,7,7,8,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,40,PIA,ALO,9,8,8,9,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,41,RIC,HUL,15,14,14,15,1,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,42,ALB,HUL,16,15,15,18,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,42,GAS,HUL,18,17,15,18,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,42,OCO,HUL,17,16,15,18,1,False,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,42,STR,ALO,10,9,9,11,1,True,False,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,42,ZHO,ALO,11,10,9,11,1,False,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,44,ALO,ZHO,11,10,10,11,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,44,HUL,GAS,18,17,17,18,1,True,True,True,False,False,False,False
2024,Bahrain Grand Prix,1,conventional,46,LEC,RUS,5,4,4,5,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,48,ALO,STR,10,9,9,10,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,50,HUL,OCO,17,16,16,17,1,True,True,False,True,False,False,False
2024,Bahrain Grand Prix,1,conventional,52,RIC,TSU,14,13,13,14,1,True,True,False,True,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,2,PIA,ALO,5,4,4,5,1,True,True,False,False,False,False,True
2024,Saudi Arabian Grand Prix,2,conventional,4,PER,LEC,3,2,2,3,1,True,True,False,True,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,BOT,RIC,16,16,14,18,0,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HAM,ALO,8,3,5,7,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HAM,LEC,8,3,3,5,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HAM,PER,8,3,2,4,5,False,True,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HAM,PIA,8,3,4,6,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HAM,RUS,8,3,7,9,5,True,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HUL,ALB,13,8,12,14,5,True,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HUL,BEA,13,8,10,12,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HUL,MAG,13,8,11,13,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HUL,RUS,13,8,7,9,5,False,True,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,HUL,TSU,13,8,9,11,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,NOR,ALO,6,1,5,7,5,True,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,NOR,LEC,6,1,3,5,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,NOR,PER,6,1,2,4,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,NOR,PIA,6,1,4,6,5,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,NOR,VER,6,1,1,2,5,False,True,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,OCO,RIC,15,15,14,18,0,True,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,SAR,RIC,17,17,14,18,0,False,True,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,ALB,18,10,12,14,8,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,BEA,18,10,10,12,8,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,BOT,18,10,16,16,8,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,MAG,18,10,11,13,8,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,OCO,18,10,15,15,8,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,RIC,18,10,14,18,8,False,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,SAR,18,10,17,17,8,True,False,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,8,ZHO,TSU,18,10,9,11,8,False,True,True,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,10,BEA,TSU,12,11,11,12,1,True,True,False,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,10,OCO,ALB,15,14,14,15,1,True,True,False,False,False,False,False
2024,Saudi Arabian Grand Prix,2,conventional,13,PER,HAM,4,3,3,4,1,True,True,False,True,False,False,False
